i,j,k,xi1,xi2,xi3,u1,Sig,delta,u2,u3,P_interp,Phi,resid,abs_resid
2,11,6,-0.6666666666666667,0.8333333333333333,0.0,-1.6094379124341007,3.596842909197555,0.0,1.7984214545987776,1.7984214545987776,0.6666666666633771,0.6689505712491557,0.00228390458577854,0.00228390458577854
2,11,7,-0.6666666666666667,0.8333333333333333,0.16666666666666652,-1.6094379124341007,3.596842909197555,0.504708354931819,2.050775632064687,1.546067277132868,0.6666666666629879,0.6689505712495081,0.002283904586520169,0.002283904586520169
2,11,8,-0.6666666666666667,0.8333333333333333,0.33333333333333326,-1.6094379124341007,3.596842909197555,1.0397207708399177,2.318281840018736,1.2785610691788187,0.6666666287303402,0.6689506066812183,0.002283977950878091,0.002283977950878091
2,11,9,-0.6666666666666667,0.8333333333333333,0.5,-1.6094379124341007,3.596842909197555,1.6479184330021646,2.62238067109986,0.9744622380976953,0.6665977318682785,0.6690163623463099,0.0024186304780313694,0.0024186304780313694
2,11,10,-0.6666666666666667,0.8333333333333333,0.6666666666666665,-1.6094379124341007,3.596842909197555,2.41415686865115,3.0054998889243523,0.5913430202732026,0.6655648523538106,0.6702909176081131,0.004726065254302525,0.004726065254302525
2,11,11,-0.6666666666666667,0.8333333333333333,0.8333333333333333,-1.6094379124341007,3.596842909197555,3.596842909197555,3.596842909197555,0.0,0.49999999999110895,0.4488086098957721,-0.05119139009533685,0.05119139009533685
3,1,1,-0.5,-0.8333333333333334,-0.8333333333333334,-1.0986122886681098,-3.596842909197556,-3.596842909197556,-3.596842909197556,0.0,0.32775333594234446,0.04533714687710805,-0.2824161890652364,0.2824161890652364
3,1,2,-0.5,-0.8333333333333334,-0.6666666666666667,-1.0986122886681098,-3.596842909197556,-2.414156868651151,-3.0054998889243536,-0.5913430202732024,0.14147222851171087,0.004059005222759222,-0.13741322328895164,0.13741322328895164
3,1,3,-0.5,-0.8333333333333334,-0.5,-1.0986122886681098,-3.596842909197556,-1.6479184330021646,-2.6223806710998603,-0.9744622380976957,0.0649126638866299,0.0007571976792115221,-0.06415546620741838,0.06415546620741838
3,1,4,-0.5,-0.8333333333333334,-0.33333333333333337,-1.0986122886681098,-3.596842909197556,-1.039720770839918,-2.318281840018737,-1.278561069178819,0.05387119575900304,0.00038661940009350265,-0.05348457635890953,0.05348457635890953
3,1,5,-0.5,-0.8333333333333334,-0.16666666666666674,-1.0986122886681098,-3.596842909197556,-0.5047083549318196,-2.050775632064688,-1.546067277132868,0.04912273474905493,0.000262783103143526,-0.048859951645911406,0.048859951645911406
3,1,6,-0.5,-0.8333333333333334,0.0,-1.0986122886681098,-3.596842909197556,0.0,-1.798421454598778,-1.798421454598778,0.04907272884465566,0.00013355518483726896,-0.04893917365981839,0.04893917365981839
3,1,7,-0.5,-0.8333333333333334,0.16666666666666652,-1.0986122886681098,-3.596842909197556,0.504708354931819,-1.5460672771328685,-2.0507756320646875,0.04912273472497063,0.0002618065883395594,-0.04886092813663107,0.04886092813663107
3,1,8,-0.5,-0.8333333333333334,0.33333333333333326,-1.0986122886681098,-3.596842909197556,1.0397207708399177,-1.2785610691788192,-2.318281840018737,0.05387119573820015,0.000385252104495108,-0.05348594363370504,0.05348594363370504
3,1,9,-0.5,-0.8333333333333334,0.5,-1.0986122886681098,-3.596842909197556,1.6479184330021646,-0.9744622380976957,-2.6223806710998603,0.06491266388748095,0.0007575209513337796,-0.06415514293614717,0.06415514293614717
3,1,10,-0.5,-0.8333333333333334,0.6666666666666665,-1.0986122886681098,-3.596842909197556,2.41415686865115,-0.5913430202732031,-3.005499888924353,0.1414722285419896,0.0048547117084512,-0.1366175168335384,0.1366175168335384
3,1,11,-0.5,-0.8333333333333334,0.8333333333333333,-1.0986122886681098,-3.596842909197556,3.596842909197555,-4.440892098500626e-16,-3.5968429091975556,0.3277533359329855,0.045342044479750876,-0.2824112914532346,0.2824112914532346
3,2,1,-0.5,-0.6666666666666667,-0.8333333333333334,-1.0986122886681098,-2.414156868651151,-3.596842909197556,-3.0054998889243536,0.5913430202732024,0.33332917033136616,0.055624345395601196,-0.277704824935765,0.277704824935765
3,2,2,-0.5,-0.6666666666666667,-0.6666666666666667,-1.0986122886681098,-2.414156868651151,-2.414156868651151,-2.414156868651151,0.0,0.3277533359324344,0.045337146485237095,-0.28241618944719726,0.28241618944719726
3,2,3,-0.5,-0.6666666666666667,-0.5,-1.0986122886681098,-2.414156868651151,-1.6479184330021646,-2.031037650826658,-0.3831192178244933,0.19900395534744608,0.0072196802297797,-0.19178427511766638,0.19178427511766638
3,2,4,-0.5,-0.6666666666666667,-0.33333333333333337,-1.0986122886681098,-2.414156868651151,-1.039720770839918,-1.7269388197455346,-0.6872180489056166,0.12231335291219272,0.0025324529708232848,-0.11978089994136944,0.11978089994136944
3,2,5,-0.5,-0.6666666666666667,-0.16666666666666674,-1.0986122886681098,-2.414156868651151,-0.5047083549318196,-1.4594326117914855,-0.9547242568596658,0.06909888200882118,0.0008703580740729332,-0.06822852393474825,0.06822852393474825
3,2,6,-0.5,-0.6666666666666667,0.0,-1.0986122886681098,-2.414156868651151,0.0,-1.2070784343255756,-1.2070784343255756,0.05913743730633049,0.0006015439605983391,-0.05853589334573215,0.05853589334573215
3,2,7,-0.5,-0.6666666666666667,0.16666666666666652,-1.0986122886681098,-2.414156868651151,0.504708354931819,-0.9547242568596661,-1.459432611791485,0.0690988819712583,0.000870829367781495,-0.06822805260347681,0.06822805260347681
3,2,8,-0.5,-0.6666666666666667,0.33333333333333326,-1.0986122886681098,-2.414156868651151,1.0397207708399177,-0.6872180489056168,-1.7269388197455344,0.12231335290079914,0.0031767940861535835,-0.11913655881464556,0.11913655881464556
3,2,9,-0.5,-0.6666666666666667,0.5,-1.0986122886681098,-2.414156868651151,1.6479184330021646,-0.3831192178244933,-2.031037650826658,0.1990039553652082,0.007178496836278865,-0.19182545852892935,0.19182545852892935
3,2,10,-0.5,-0.6666666666666667,0.6666666666666665,-1.0986122886681098,-2.414156868651151,2.41415686865115,-6.661338147750939e-16,-2.4141568686511503,0.32775333594055345,0.0453420447787207,-0.2824112911618327,0.2824112911618327
3,2,11,-0.5,-0.6666666666666667,0.8333333333333333,-1.0986122886681098,-2.414156868651151,3.596842909197555,0.591343020273202,-3.005499888924353,0.33332917035595794,0.06414865222075436,-0.2691805181352036,0.2691805181352036
3,3,1,-0.5,-0.5,-0.8333333333333334,-1.0986122886681098,-1.6479184330021646,-3.596842909197556,-2.6223806710998603,0.9744622380976957,0.3333331372929844,0.10427813077521425,-0.22905500651777017,0.22905500651777017
3,3,2,-0.5,-0.5,-0.6666666666666667,-1.0986122886681098,-1.6479184330021646,-2.414156868651151,-2.031037650826658,0.3831192178244933,0.33202502987739424,0.048973596910103195,-0.2830514329672911,0.2830514329672911
3,3,3,-0.5,-0.5,-0.5,-1.0986122886681098,-1.6479184330021646,-1.6479184330021646,-1.6479184330021646,0.0,0.3277533359342879,0.04533716061872671,-0.2824161753155612,0.2824161753155612
3,3,4,-0.5,-0.5,-0.33333333333333337,-1.0986122886681098,-1.6479184330021646,-1.039720770839918,-1.3438196019210413,-0.30409883108112323,0.22555976991266657,0.010679178057807721,-0.21488059185485886,0.21488059185485886
3,3,5,-0.5,-0.5,-0.16666666666666674,-1.0986122886681098,-1.6479184330021646,-0.5047083549318196,-1.0763133939669922,-0.5716050390351725,0.14581619687195618,0.00446423698103343,-0.14135195989092275,0.14135195989092275
3,3,6,-0.5,-0.5,0.0,-1.0986122886681098,-1.6479184330021646,0.0,-0.8239592165010823,-0.8239592165010823,0.12164631660368591,0.003328869761774659,-0.11831744684191126,0.11831744684191126
3,3,7,-0.5,-0.5,0.16666666666666652,-1.0986122886681098,-1.6479184330021646,0.504708354931819,-0.5716050390351728,-1.0763133939669918,0.1458161968363006,0.004532042457809601,-0.14128415437849098,0.14128415437849098
3,3,8,-0.5,-0.5,0.33333333333333326,-1.0986122886681098,-1.6479184330021646,1.0397207708399177,-0.30409883108112346,-1.343819601921041,0.22555976989943322,0.010678192261490867,-0.21488157763794236,0.21488157763794236
3,3,9,-0.5,-0.5,0.5,-1.0986122886681098,-1.6479184330021646,1.6479184330021646,0.0,-1.6479184330021646,0.3277533359349101,0.04534226494012342,-0.2824110709947867,0.2824110709947867
3,3,10,-0.5,-0.5,0.6666666666666665,-1.0986122886681098,-1.6479184330021646,2.41415686865115,0.38311921782449265,-2.031037650826657,0.3320250298857995,0.047790346689627755,-0.28423468319617173,0.28423468319617173
3,3,11,-0.5,-0.5,0.8333333333333333,-1.0986122886681098,-1.6479184330021646,3.596842909197555,0.9744622380976953,-2.62238067109986,0.3333331372937417,0.08627923113967334,-0.24705390615406836,0.24705390615406836
3,4,1,-0.5,-0.33333333333333337,-0.8333333333333334,-1.0986122886681098,-1.039720770839918,-3.596842909197556,-2.318281840018737,1.278561069178819,0.333333401928439,0.2004591159328103,-0.13287428599562873,0.13287428599562873
3,4,2,-0.5,-0.33333333333333337,-0.6666666666666667,-1.0986122886681098,-1.039720770839918,-2.414156868651151,-1.7269388197455346,0.6872180489056166,0.3333301630755675,0.06691461902802676,-0.26641554404754075,0.26641554404754075
3,4,3,-0.5,-0.33333333333333337,-0.5,-1.0986122886681098,-1.039720770839918,-1.6479184330021646,-1.3438196019210413,0.30409883108112323,0.3311439966332973,0.07390214232761211,-0.2572418543056852,0.2572418543056852
3,4,4,-0.5,-0.33333333333333337,-0.33333333333333337,-1.0986122886681098,-1.039720770839918,-1.039720770839918,-1.039720770839918,0.0,0.32775341270352903,0.04791844614250228,-0.27983496656102674,0.27983496656102674
3,4,5,-0.5,-0.33333333333333337,-0.16666666666666674,-1.0986122886681098,-1.039720770839918,-0.5047083549318196,-0.7722145628858689,-0.2675062079540492,0.24302979854693452,0.021171176455999433,-0.2218586220909351,0.2218586220909351
3,4,6,-0.5,-0.33333333333333337,0.0,-1.0986122886681098,-1.039720770839918,0.0,-0.519860385419959,-0.519860385419959,0.17808732021145066,0.015322802951326594,-0.16276451726012406,0.16276451726012406
3,4,7,-0.5,-0.33333333333333337,0.16666666666666652,-1.0986122886681098,-1.039720770839918,0.504708354931819,-0.26750620795404956,-0.7722145628858685,0.24302979852961965,0.021229068902400977,-0.22180072962721867,0.22180072962721867
3,4,8,-0.5,-0.33333333333333337,0.33333333333333326,-1.0986122886681098,-1.039720770839918,1.0397207708399177,-2.220446049250313e-16,-1.0397207708399179,0.3277534126957247,0.04721316335028147,-0.28054024934544325,0.28054024934544325
3,4,9,-0.5,-0.33333333333333337,0.5,-1.0986122886681098,-1.039720770839918,1.6479184330021646,0.30409883108112323,-1.3438196019210413,0.331143996627967,0.07390250828924216,-0.25724148833872484,0.25724148833872484
3,4,10,-0.5,-0.33333333333333337,0.6666666666666665,-1.0986122886681098,-1.039720770839918,2.41415686865115,0.6872180489056159,-1.726938819745534,0.3333301630706392,0.07332027509893602,-0.26000988797170316,0.26000988797170316
3,4,11,-0.5,-0.33333333333333337,0.8333333333333333,-1.0986122886681098,-1.039720770839918,3.596842909197555,1.2785610691788185,-2.3182818400187366,0.3333334019284634,0.1956461899815764,-0.137687211946887,0.137687211946887
3,5,1,-0.5,-0.16666666666666674,-0.8333333333333334,-1.0986122886681098,-0.5047083549318196,-3.596842909197556,-2.050775632064688,1.546067277132868,0.33333340209429096,0.23521497734616875,-0.09811842474812221,0.09811842474812221
3,5,2,-0.5,-0.16666666666666674,-0.6666666666666667,-1.0986122886681098,-0.5047083549318196,-2.414156868651151,-1.4594326117914855,0.9547242568596658,0.3333329398725336,0.09558713103780739,-0.2377458088347262,0.2377458088347262
3,5,3,-0.5,-0.16666666666666674,-0.5,-1.0986122886681098,-0.5047083549318196,-1.6479184330021646,-1.0763133939669922,0.5716050390351725,0.333329038541155,0.053224710065686534,-0.28010432847546846,0.28010432847546846
3,5,4,-0.5,-0.16666666666666674,-0.33333333333333337,-1.0986122886681098,-0.5047083549318196,-1.039720770839918,-0.7722145628858689,0.2675062079540492,0.3313435773092226,0.0727746691678291,-0.2585689081413935,0.2585689081413935
3,5,5,-0.5,-0.16666666666666674,-0.16666666666666674,-1.0986122886681098,-0.5047083549318196,-0.5047083549318196,-0.5047083549318196,0.0,0.32905793140007317,0.13937965630522214,-0.18967827509485102,0.18967827509485102
3,5,6,-0.5,-0.16666666666666674,0.0,-1.0986122886681098,-0.5047083549318196,0.0,-0.2523541774659098,-0.2523541774659098,0.32389547706997857,0.06447983461332177,-0.2594156424566568,0.2594156424566568
3,5,7,-0.5,-0.16666666666666674,0.16666666666666652,-1.0986122886681098,-0.5047083549318196,0.504708354931819,-3.3306690738754696e-16,-0.5047083549318193,0.32905793139214207,0.13194398039765187,-0.1971139509944902,0.1971139509944902
3,5,8,-0.5,-0.16666666666666674,0.33333333333333326,-1.0986122886681098,-0.5047083549318196,1.0397207708399177,0.267506207954049,-0.7722145628858686,0.33134357730720604,0.07681628274836305,-0.254527294558843,0.254527294558843
3,5,9,-0.5,-0.16666666666666674,0.5,-1.0986122886681098,-0.5047083549318196,1.6479184330021646,0.5716050390351725,-1.0763133939669922,0.3333290385584335,0.06533915378888558,-0.2679898847695479,0.2679898847695479
3,5,10,-0.5,-0.16666666666666674,0.6666666666666665,-1.0986122886681098,-0.5047083549318196,2.41415686865115,0.9547242568596651,-1.4594326117914846,0.333332939870811,0.07430274648630794,-0.25903019338450306,0.25903019338450306
3,5,11,-0.5,-0.16666666666666674,0.8333333333333333,-1.0986122886681098,-0.5047083549318196,3.596842909197555,1.5460672771328676,-2.0507756320646875,0.3333334020943599,0.20007269834317482,-0.1332607037511851,0.1332607037511851
3,6,1,-0.5,0.0,-0.8333333333333334,-1.0986122886681098,0.0,-3.596842909197556,-1.798421454598778,1.798421454598778,0.33333340209538453,0.3027597972622291,-0.03057360483315541,0.03057360483315541
3,6,2,-0.5,0.0,-0.6666666666666667,-1.0986122886681098,0.0,-2.414156868651151,-1.2070784343255756,1.2070784343255756,0.33333345205581605,0.16318502799620577,-0.17014842405961028,0.17014842405961028
3,6,3,-0.5,0.0,-0.5,-1.0986122886681098,0.0,-1.6479184330021646,-0.8239592165010823,0.8239592165010823,0.33380626569236216,0.11853613103302943,-0.21527013465933273,0.21527013465933273
3,6,4,-0.5,0.0,-0.33333333333333337,-1.0986122886681098,0.0,-1.039720770839918,-0.519860385419959,0.519860385419959,0.33462296369728656,0.11384132303476191,-0.22078164066252465,0.22078164066252465
3,6,5,-0.5,0.0,-0.16666666666666674,-1.0986122886681098,0.0,-0.5047083549318196,-0.2523541774659098,0.2523541774659098,0.406068111967492,0.15679889780588147,-0.24926921416161052,0.24926921416161052
3,6,6,-0.5,0.0,0.0,-1.0986122886681098,0.0,0.0,0.0,0.0,0.46297279456055895,0.24052423663177136,-0.2224485579287876,0.2224485579287876
3,6,7,-0.5,0.0,0.16666666666666652,-1.0986122886681098,0.0,0.504708354931819,0.2523541774659095,-0.2523541774659095,0.4060681119580865,0.15616132250019782,-0.2499067894578887,0.2499067894578887
3,6,8,-0.5,0.0,0.33333333333333326,-1.0986122886681098,0.0,1.0397207708399177,0.5198603854199588,-0.5198603854199588,0.33462296367496525,0.10689432596543577,-0.22772863770952947,0.22772863770952947
3,6,9,-0.5,0.0,0.5,-1.0986122886681098,0.0,1.6479184330021646,0.8239592165010823,-0.8239592165010823,0.3338062656990146,0.11122301236170831,-0.2225832533373063,0.2225832533373063
3,6,10,-0.5,0.0,0.6666666666666665,-1.0986122886681098,0.0,2.41415686865115,1.207078434325575,-1.207078434325575,0.33333345205578413,0.12503726027099177,-0.20829619178479236,0.20829619178479236
3,6,11,-0.5,0.0,0.8333333333333333,-1.0986122886681098,0.0,3.596842909197555,1.7984214545987776,-1.7984214545987776,0.33333340209542106,0.31728795499626605,-0.016045447099155008,0.016045447099155008
3,7,1,-0.5,0.16666666666666652,-0.8333333333333334,-1.0986122886681098,0.504708354931819,-3.596842909197556,-1.5460672771328685,2.0507756320646875,0.33333340209598294,0.33236395044877043,-0.0009694516472125159,0.0009694516472125159
3,7,2,-0.5,0.16666666666666652,-0.6666666666666667,-1.0986122886681098,0.504708354931819,-2.414156868651151,-0.9547242568596661,1.459432611791485,0.3334555496213858,0.1947449249886833,-0.1387106246327025,0.1387106246327025
3,7,3,-0.5,0.16666666666666652,-0.5,-1.0986122886681098,0.504708354931819,-1.6479184330021646,-0.5716050390351728,1.0763133939669918,0.33448842605393153,0.1242837929204039,-0.21020463313352764,0.21020463313352764
3,7,4,-0.5,0.16666666666666652,-0.33333333333333337,-1.0986122886681098,0.504708354931819,-1.039720770839918,-0.26750620795404956,0.7722145628858685,0.411545356643119,0.30498823981688217,-0.10655711682623681,0.10655711682623681
3,7,5,-0.5,0.16666666666666652,-0.16666666666666674,-1.0986122886681098,0.504708354931819,-0.5047083549318196,-3.3306690738754696e-16,0.5047083549318193,0.499972327840224,0.46210386524144054,-0.03786846259878346,0.03786846259878346
3,7,6,-0.5,0.16666666666666652,0.0,-1.0986122886681098,0.504708354931819,0.0,0.2523541774659095,0.2523541774659095,0.5326888662726484,0.4633082924271348,-0.06938057384551366,0.06938057384551366
3,7,7,-0.5,0.16666666666666652,0.16666666666666652,-1.0986122886681098,0.504708354931819,0.504708354931819,0.504708354931819,0.0,0.4999723278372687,0.4356527113832268,-0.06431961645404188,0.06431961645404188
3,7,8,-0.5,0.16666666666666652,0.33333333333333326,-1.0986122886681098,0.504708354931819,1.0397207708399177,0.7722145628858683,-0.26750620795404934,0.411545356646452,0.3084575335089843,-0.10308782313746767,0.10308782313746767
3,7,9,-0.5,0.16666666666666652,0.5,-1.0986122886681098,0.504708354931819,1.6479184330021646,1.0763133939669918,-0.5716050390351728,0.33448842606697937,0.11151697508574454,-0.22297145098123483,0.22297145098123483
3,7,10,-0.5,0.16666666666666652,0.6666666666666665,-1.0986122886681098,0.504708354931819,2.41415686865115,1.4594326117914844,-0.9547242568596654,0.3334555496226257,0.2361457824141912,-0.09730976720843448,0.09730976720843448
3,7,11,-0.5,0.16666666666666652,0.8333333333333333,-1.0986122886681098,0.504708354931819,3.596842909197555,2.050775632064687,-1.546067277132868,0.3333334020959816,0.3333317439101965,-1.6581857851249993e-06,1.6581857851249993e-06
3,8,1,-0.5,0.33333333333333326,-0.8333333333333334,-1.0986122886681098,1.0397207708399177,-3.596842909197556,-1.2785610691788192,2.318281840018737,0.33333344003516435,0.30427446545565007,-0.029058974579514285,0.029058974579514285
3,8,2,-0.5,0.33333333333333326,-0.6666666666666667,-1.0986122886681098,1.0397207708399177,-2.414156868651151,-0.6872180489056168,1.7269388197455344,0.334176737534478,0.27349773591669757,-0.06067900161778045,0.06067900161778045
3,8,3,-0.5,0.33333333333333326,-0.5,-1.0986122886681098,1.0397207708399177,-1.6479184330021646,-0.30409883108112346,1.343819601921041,0.39945365756685325,0.3472975554729725,-0.052156102093880774,0.052156102093880774
3,8,4,-0.5,0.33333333333333326,-0.33333333333333337,-1.0986122886681098,1.0397207708399177,-1.039720770839918,-2.220446049250313e-16,1.0397207708399179,0.4999999997904775,0.49021309900707755,-0.009786900783399943,0.009786900783399943
3,8,5,-0.5,0.33333333333333326,-0.16666666666666674,-1.0986122886681098,1.0397207708399177,-0.5047083549318196,0.267506207954049,0.7722145628858686,0.5881300368414468,0.6500530057709628,0.06192296892951599,0.06192296892951599
3,8,6,-0.5,0.33333333333333326,0.0,-1.0986122886681098,1.0397207708399177,0.0,0.5198603854199588,0.5198603854199588,0.6641421202470674,0.8089794519832296,0.1448373317361622,0.1448373317361622
3,8,7,-0.5,0.33333333333333326,0.16666666666666652,-1.0986122886681098,1.0397207708399177,0.504708354931819,0.7722145628858683,0.26750620795404934,0.5881300368367514,0.6379742823453949,0.049844245508643525,0.049844245508643525
3,8,8,-0.5,0.33333333333333326,0.33333333333333326,-1.0986122886681098,1.0397207708399177,1.0397207708399177,1.0397207708399177,0.0,0.49999999981370175,0.44888114584740135,-0.05111885396630039,0.05111885396630039
3,8,9,-0.5,0.33333333333333326,0.5,-1.0986122886681098,1.0397207708399177,1.6479184330021646,1.343819601921041,-0.30409883108112346,0.3994536575851065,0.3424030404128148,-0.05705061717229171,0.05705061717229171
3,8,10,-0.5,0.33333333333333326,0.6666666666666665,-1.0986122886681098,1.0397207708399177,2.41415686865115,1.7269388197455338,-0.6872180489056161,0.33417673753346133,0.2917955276055896,-0.042381209927871755,0.042381209927871755
3,8,11,-0.5,0.33333333333333326,0.8333333333333333,-1.0986122886681098,1.0397207708399177,3.596842909197555,2.318281840018736,-1.2785610691788187,0.33333344002889154,0.33331974372525763,-1.3696303633903284e-05,1.3696303633903284e-05
3,9,1,-0.5,0.5,-0.8333333333333334,-1.0986122886681098,1.6479184330021646,-3.596842909197556,-0.9744622380976957,2.6223806710998603,0.3334023367078966,0.3333333229672051,-6.901374069151478e-05,6.901374069151478e-05
3,9,2,-0.5,0.5,-0.6666666666666667,-1.0986122886681098,1.6479184330021646,-2.414156868651151,-0.3831192178244933,2.031037650826658,0.3733265894678677,0.33361237166233526,-0.039714217805532415,0.039714217805532415
3,9,3,-0.5,0.5,-0.5,-1.0986122886681098,1.6479184330021646,-1.6479184330021646,0.0,1.6479184330021646,0.5000000015597215,0.49021571142639087,-0.009784290133330598,0.009784290133330598
3,9,4,-0.5,0.5,-0.33333333333333337,-1.0986122886681098,1.6479184330021646,-1.039720770839918,0.30409883108112323,1.3438196019210413,0.6005463674959819,0.6639713326024965,0.06342496510651463,0.06342496510651463
3,9,5,-0.5,0.5,-0.16666666666666674,-1.0986122886681098,1.6479184330021646,-0.5047083549318196,0.5716050390351725,1.0763133939669922,0.6655115702986273,0.8004393287718452,0.13492775847321792,0.13492775847321792
3,9,6,-0.5,0.5,0.0,-1.0986122886681098,1.6479184330021646,0.0,0.8239592165010823,0.8239592165010823,0.665725967210733,0.7992527363654087,0.13352676915467576,0.13352676915467576
3,9,7,-0.5,0.5,0.16666666666666652,-1.0986122886681098,1.6479184330021646,0.504708354931819,1.0763133939669918,0.5716050390351728,0.6655115702754922,0.8006549419178848,0.13514337164239254,0.13514337164239254
3,9,8,-0.5,0.5,0.33333333333333326,-1.0986122886681098,1.6479184330021646,1.0397207708399177,1.343819601921041,0.30409883108112346,0.6005463675036145,0.6518738498846561,0.05132748238104168,0.05132748238104168
3,9,9,-0.5,0.5,0.5,-1.0986122886681098,1.6479184330021646,1.6479184330021646,1.6479184330021646,0.0,0.5000000015604997,0.44888185081741183,-0.0511181507430879,0.0511181507430879
3,9,10,-0.5,0.5,0.6666666666666665,-1.0986122886681098,1.6479184330021646,2.41415686865115,2.031037650826657,-0.38311921782449265,0.37332658945587754,0.33335744231442843,-0.03996914714144911,0.03996914714144911
3,9,11,-0.5,0.5,0.8333333333333333,-1.0986122886681098,1.6479184330021646,3.596842909197555,2.62238067109986,-0.9744622380976953,0.33340233670572567,0.3333333336630375,-6.900304268814272e-05,6.900304268814272e-05
3,10,1,-0.5,0.6666666666666665,-0.8333333333333334,-1.0986122886681098,2.41415686865115,-3.596842909197556,-0.5913430202732031,3.005499888924353,0.3344352134312895,0.33333361041505727,-0.0011016030162322443,0.0011016030162322443
3,10,2,-0.5,0.6666666666666665,-0.6666666666666667,-1.0986122886681098,2.41415686865115,-2.414156868651151,-6.661338147750939e-16,2.4141568686511503,0.5000000015740466,0.490215711653338,-0.009784289920708567,0.009784289920708567
3,10,3,-0.5,0.6666666666666665,-0.5,-1.0986122886681098,2.41415686865115,-1.6479184330021646,0.38311921782449265,2.031037650826657,0.6266734614174576,0.6766408614531143,0.049967400035656695,0.049967400035656695
3,10,4,-0.5,0.6666666666666665,-0.33333333333333337,-1.0986122886681098,2.41415686865115,-1.039720770839918,0.6872180489056159,1.726938819745534,0.665823329265277,0.7985599879197456,0.1327366586544686,0.1327366586544686
3,10,5,-0.5,0.6666666666666665,-0.16666666666666674,-1.0986122886681098,2.41415686865115,-0.5047083549318196,0.9547242568596651,1.4594326117914846,0.6665445121621549,0.7934812860220151,0.12693677385986013,0.12693677385986013
3,10,6,-0.5,0.6666666666666665,0.0,-1.0986122886681098,2.41415686865115,0.0,1.207078434325575,1.207078434325575,0.6666665666055849,0.7926576078445122,0.12599104123892735,0.12599104123892735
3,10,7,-0.5,0.6666666666666665,0.16666666666666652,-1.0986122886681098,2.41415686865115,0.504708354931819,1.4594326117914844,0.9547242568596654,0.6665445121630822,0.7934813005106376,0.1269367883475554,0.1269367883475554
3,10,8,-0.5,0.6666666666666665,0.33333333333333326,-1.0986122886681098,2.41415686865115,1.0397207708399177,1.7269388197455338,0.6872180489056161,0.6658233292637422,0.7985555121378358,0.1327321828740936,0.1327321828740936
3,10,9,-0.5,0.6666666666666665,0.5,-1.0986122886681098,2.41415686865115,1.6479184330021646,2.031037650826657,0.38311921782449265,0.6266734613920438,0.6768013212477455,0.05012785985570167,0.05012785985570167
3,10,10,-0.5,0.6666666666666665,0.6666666666666665,-1.0986122886681098,2.41415686865115,2.41415686865115,2.41415686865115,0.0,0.5000000015501854,0.44888185063898134,-0.051118150911204085,0.051118150911204085
3,10,11,-0.5,0.6666666666666665,0.8333333333333333,-1.0986122886681098,2.41415686865115,3.596842909197555,3.0054998889243523,-0.5913430202732026,0.3344352134298702,0.3333336661456485,-0.0011015472842216822,0.0011015472842216822
3,11,1,-0.5,0.8333333333333333,-0.8333333333333334,-1.0986122886681098,3.596842909197555,-3.596842909197556,-4.440892098500626e-16,3.5968429091975556,0.5000000015626637,0.4902157114863108,-0.009784290076352842,0.009784290076352842
3,11,2,-0.5,0.8333333333333333,-0.6666666666666667,-1.0986122886681098,3.596842909197555,-2.414156868651151,0.591343020273202,3.005499888924353,0.6655648526595177,0.7992745708805009,0.1337097182209832,0.1337097182209832
3,11,3,-0.5,0.8333333333333333,-0.5,-1.0986122886681098,3.596842909197555,-1.6479184330021646,0.9744622380976953,2.62238067109986,0.6665977321690488,0.7931197817561484,0.12652204958709956,0.12652204958709956
3,11,4,-0.5,0.8333333333333333,-0.33333333333333337,-1.0986122886681098,3.596842909197555,-1.039720770839918,1.2785610691788185,2.3182818400187366,0.6666666290314076,0.7926572187796717,0.12599058974826405,0.12599058974826405
3,11,5,-0.5,0.8333333333333333,-0.16666666666666674,-1.0986122886681098,3.596842909197555,-0.5047083549318196,1.5460672771328676,2.0507756320646875,0.6666666669639467,0.7926569662298355,0.12599029926588878,0.12599029926588878
3,11,6,-0.5,0.8333333333333333,0.0,-1.0986122886681098,3.596842909197555,0.0,1.7984214545987776,1.7984214545987776,0.6666666669642323,0.7926569662282716,0.12599029926403937,0.12599029926403937
3,11,7,-0.5,0.8333333333333333,0.16666666666666652,-1.0986122886681098,3.596842909197555,0.504708354931819,2.050775632064687,1.546067277132868,0.6666666669639114,0.7926569662296792,0.12599029926576777,0.12599029926576777
3,11,8,-0.5,0.8333333333333333,0.33333333333333326,-1.0986122886681098,3.596842909197555,1.0397207708399177,2.318281840018736,1.2785610691788187,0.6666666290312921,0.7926572188080574,0.12599058977676525,0.12599058977676525
3,11,9,-0.5,0.8333333333333333,0.5,-1.0986122886681098,3.596842909197555,1.6479184330021646,2.62238067109986,0.9744622380976953,0.666597732170113,0.7931197840775475,0.12652205190743449,0.12652205190743449
3,11,10,-0.5,0.8333333333333333,0.6666666666666665,-1.0986122886681098,3.596842909197555,2.41415686865115,3.0054998889243523,0.5913430202732026,0.6655648526798714,0.798799860848719,0.1332350081688476,0.1332350081688476
3,11,11,-0.5,0.8333333333333333,0.8333333333333333,-1.0986122886681098,3.596842909197555,3.596842909197555,3.596842909197555,0.0,0.5000000015520127,0.44888185067116615,-0.05111815088084659,0.05111815088084659
